authority,station_name,longitude,latitude,time,flood_depth_cm
台中市政府水利局,潭子區仁愛路二段216號,120.70994,24.21522,2025-11-10T13:27:00Z,0.0
高雄市政府水利局,武廟路(關帝廟),120.33014,22.63052,2025-11-10T13:19:00Z,0.0
桃園巿政府水務局(智慧防汛),興邦路、建國東路口,121.32171,24.986353,2025-11-10T13:10:00Z,0.0
水利署水文技術組,老埤(1),120.59389,22.630674,2025-11-10T13:10:00Z,30.199
農田水利署嘉南管理處,中脇小給3,120.34482,23.18426,2025-11-10T13:02:17Z,0.0415
臺南市政府水利局,東山區-泉福宮(編號72),120.36508,23.317503,2025-11-10T14:00:00Z,0.0
雲林縣政府水利處,大埤鄉_農會外電線桿,120.43211,23.645336,2025-11-10T13:00:55Z,0.0
雲林縣政府水利處,東北村_莊敬街,120.25863,23.675514,2025-11-10T13:00:43Z,13.516273498535
雲林縣政府水利處,東北村_莊敬街,120.25863,23.675514,2025-11-10T13:00:43Z,0.0
雲林縣政府水利處,東北村_莊敬街,120.25863,23.675514,2025-11-10T13:00:43Z,-53.0
雲林縣政府水利處,程海村_程海村社區活動中心,120.233406,23.6762,2025-11-10T13:00:50Z,-71.0
雲林縣政府水利處,程海村_程海村社區活動中心,120.233406,23.6762,2025-11-10T13:00:50Z,13.473790168762
雲林縣政府水利處,程海村_程海村社區活動中心,120.233406,23.6762,2025-11-10T13:00:50Z,0.0
台中市政府水利局,西屯區逢大路5號,120.650475,24.176376,2025-11-10T13:07:00Z,0.0
水利署水文技術組,海湖(1),121.26826,25.103144,2025-11-10T13:10:00Z,5.584
第四河川分署,芳苑鄉新寶排水淹水監控站,120.3507,23.9793,2025-11-10T13:10:00Z,0.0
新北市政府水利局(智慧防汛),鶯歌區永吉市民活動中心,121.33386,24.959093,2025-11-10T13:53:00Z,0.0
台中市政府水利局,西屯區櫻花路與長安路一段29巷,120.65266,24.169584,2025-11-10T13:52:00Z,0.0
水利署水文技術組,新東(3),120.31555,23.344215,2025-11-10T13:10:00Z,-12.185
台中市政府水利局,東區精武路217巷61號,120.69044,24.146236,2025-11-10T13:25:00Z,0.0
水利署水文技術組,草屯,120.65708,23.986553,2025-11-10T13:10:00Z,62.956
新北市政府水利局(智慧防汛),土城區中央路三段89巷,121.439,24.9668,2025-11-10T13:16:00Z,0.0
水利署水文技術組,老田寮橋,120.88147,24.58566,2025-11-10T13:10:00Z,30.9
水利署水文技術組,龍門橋,120.664635,23.673418,2025-11-10T13:10:00Z,186.78
苗栗縣政府水利處,三義鄉英雄地下道,120.77381,24.421167,2025-11-10T13:01:00Z,0.0
水利署水文技術組,紀安(1),120.23675,23.151735,2025-11-10T13:10:00Z,3.812
台中市政府水利局,北屯區環東路二段222號,120.72089,24.17675,2025-11-10T13:14:00Z,0.0
嘉義縣政府水利處,嘉義縣-084,120.1967,23.379,2025-11-10T13:00:30Z,0.0
嘉義縣政府水利處,嘉義縣-084,120.1967,23.379,2025-11-10T13:00:30Z,0.0
水利署水文技術組,南北通橋,120.906006,24.058193,2025-11-10T13:10:00Z,336.47
台中市政府水利局,大里區西湖里草堤路,120.67449,24.08215,2025-11-10T13:15:00Z,0.0
臺南市政府水利局,柳營區-人和里界和路297號(編號283),120.301346,23.284008,2025-11-10T14:00:00Z,0.0
水利署水文技術組,花橋(3),120.56632,24.017202,2025-11-10T13:10:00Z,0.224
水利署水文技術組,新埔(3),121.08196,24.829323,2025-11-10T13:10:00Z,59.107
水利署水文技術組,埔里(1),120.96112,23.962002,2025-11-10T13:10:00Z,426.013
農田水利署高雄管理處,港後支線,120.33114,22.86916,2025-11-10T13:01:54Z,0.0
農田水利署嘉南管理處,烏山頭小給3,120.344536,23.220009,2025-11-10T13:01:00Z,0.052
嘉義縣政府水利處,CYC094 民雄鄉山中村B站,120.40914,23.51863,2025-11-10T13:27:46Z,0.0
雲林縣政府水利處,箔子寮排水一,120.14619,23.631132,2025-11-10T13:02:07Z,8.4980001449585
雲林縣政府水利處,箔子寮排水一,120.14619,23.631132,2025-11-10T13:02:07Z,-0.73500001430511
高雄市政府水利局,八德東路388巷與民湖街口,120.34627,22.686304,2025-11-10T13:26:34Z,0.0
台中市政府水利局,東區力行路85之2號,120.694725,24.1511,2025-11-10T13:01:00Z,0.0
水利署水文技術組,斜張橋,120.62555,24.09909,2025-11-10T13:10:00Z,19.9
水利署水文技術組,豐榮(2),120.310974,23.790716,2025-11-10T13:10:00Z,-1.684
彰化縣政府水資處,中山里1,120.54561,24.080511,2025-11-10T13:10:00Z,0.0
苗栗縣政府水利處,苗栗市大同里大同路,120.81515,24.554613,2025-11-10T13:58:00Z,0.0
台中市政府水利局,北屯區軍功里軍福十九路,120.71973,24.180082,2025-11-10T13:42:00Z,0.0
宜蘭縣政府水利資源處,礁溪鄉玉龍路二段與砂港路口,121.79941,24.82673,2025-11-10T13:49:00Z,0.0
臺南市政府水利局,麻豆區-池王府旁(編號206),120.21198,23.20431,2025-11-10T13:59:03Z,0.0
第一河川分署,PW01,121.8298,24.7016,2025-11-10T13:10:02Z,0.52
第四河川分署,伸港六股排水淹水感測,120.4905,24.1647,2025-11-10T13:10:00Z,2.1
水利署水文技術組,內埔(2),120.56512,22.608648,2025-11-10T13:10:00Z,30.074
台中市政府水利局,大甲區育德路與新政路交叉口,120.62519,24.34901,2025-11-10T13:20:00Z,0.0
農田水利署嘉南管理處,烏樹林小給3-4,120.297714,23.215418,2025-11-10T13:04:14Z,0.422
農田水利署嘉南管理處,南官田小給1-8,120.33248,23.190205,2025-11-10T13:04:13Z,0.071
台中市政府水利局,東區樂業路520巷15號,120.70848,24.135136,2025-11-10T13:55:00Z,0.0
新竹縣政府水利科,湖口鄉大同路地下道,120.9983,24.8708,2025-11-10T13:00:39Z,0.0
水利署水文技術組,集泉橋,120.61497,24.106352,2025-11-10T13:10:00Z,19.26
農田水利署高雄管理處,二仁湖內灌區導水路,120.23469,22.89966,2025-11-10T13:02:09Z,0.055000029504299
農田水利署高雄管理處,二仁湖內灌區導水路,120.23469,22.89966,2025-11-10T13:02:09Z,0.040000006556511
農田水利署桃園管理處,湖口2-10,121.04238,24.950974,2025-11-10T13:10:00Z,3.0610001087189
水利署水文技術組,景山,120.8581,24.347464,2025-11-10T13:20:00Z,310.36
雲林縣政府水利處,馬公厝排水四,120.27494,23.695011,2025-11-10T13:10:04Z,3.4159998893738
雲林縣政府水利處,馬公厝排水四,120.27494,23.695011,2025-11-10T13:10:04Z,12.35258102417
水利署水文技術組,土庫(3),120.38989,23.687946,2025-11-10T13:10:00Z,2.482
水利署水文技術組,山東(2),121.17354,25.01578,2025-11-10T13:10:00Z,26.213
台中市政府水利局,烏日區東園里溪南路一段,120.63996,24.083029,2025-11-10T13:22:00Z,0.0
水利署水文技術組,瑞源,121.15579,22.95687,2025-11-10T13:10:00Z,157.646
水利署水文技術組,員林(1),120.56376,23.95347,2025-11-10T13:10:00Z,20.607
臺南市政府水利局,學甲區-豐和里慈興宮廣場(編號53),120.20136,23.218409,2025-11-10T13:54:57Z,0.0
雲林縣政府水利處,崙內里_鄰近舊虎尾溪,120.355225,23.678806,2025-11-10T13:00:42Z,-63.0
雲林縣政府水利處,崙內里_鄰近舊虎尾溪,120.355225,23.678806,2025-11-10T13:00:42Z,13.430473327637
雲林縣政府水利處,崙內里_鄰近舊虎尾溪,120.355225,23.678806,2025-11-10T13:00:42Z,0.0
水利署水文技術組,觀音(1),121.08431,25.028234,2025-11-10T13:10:00Z,16.129
臺南市政府水利局,橋頭港橋,120.28372,23.22992,2025-11-10T13:02:00Z,1.3
水利署水文技術組,大樹(2),120.435234,22.689165,2025-11-10T13:10:00Z,15.689
水利署水文技術組,水源橋,121.70036,24.936253,2025-11-10T13:10:00Z,171.65
雲林縣政府水利處,新虎尾溪二,120.24564,23.740381,2025-11-10T13:10:02Z,0.51202487945557
雲林縣政府水利處,新虎尾溪二,120.24564,23.740381,2025-11-10T13:10:02Z,12.442090034485
水利署水文技術組,三聖橋,121.014336,24.015917,2025-11-10T13:10:00Z,69.03
水利署水文技術組,東港(2),120.45565,22.469843,2025-11-10T13:10:00Z,1.238
臺南市政府水利局,安平區-漁光路146號(編號147),120.153915,22.984972,2025-11-10T13:54:03Z,0.0
桃園巿政府水務局(智慧防汛),興邦路(上展金屬),121.32549,24.981293,2025-11-10T13:05:00Z,0.0
嘉義縣政府水利處,嘉義縣-058,120.3386,23.3979,2025-11-10T13:01:49Z,0.0
嘉義縣政府水利處,嘉義縣-058,120.3386,23.3979,2025-11-10T13:01:49Z,0.0
新北市政府水利局(智慧防汛),新莊區輔仁大學側門,121.4363,25.036175,2025-11-10T13:10:00Z,0.0
水利署水文技術組,大潭(1),120.49524,22.457102,2025-11-10T13:10:00Z,-0.102
水利署水文技術組,壯圍(1),121.7896,24.744022,2025-11-10T13:10:00Z,2.184
新竹市政府消防局,金雅三街,120.96437,24.825,2025-11-10T13:14:00Z,0.0
桃園巿政府水務局(智慧防汛),福州路與環中東路口,121.235085,24.94814,2025-11-10T13:05:00Z,0.0
農田水利署高雄管理處,復興渠幹線阿蓮站入口,120.32587,22.82856,2025-11-10T13:01:34Z,0.291
水利署水文技術組,蔡厝(2),120.21927,23.61224,2025-11-10T11:40:00Z,-15.937
水利署水文技術組,西港(1),120.28934,23.8605,2025-11-10T13:10:00Z,-5.256
水利署水文技術組,農試所,119.45164,24.446722,2025-11-10T13:10:00Z,10.128
水利署水文技術組,華興(3),121.019005,24.874079,2025-11-10T13:10:00Z,45.215
新北市政府水利局(智慧防汛),中和區民享街86巷2號,121.47446,25.001009,2025-11-10T13:05:00Z,0.0
第五河川分署,108P055北港水埔里,120.27927,23.54905,2025-11-10T13:12:34Z,0.0
花蓮縣政府水利科,吉安鄉_文化一街地下道,121.58389,23.9687,2025-11-10T13:00:58Z,0.0
台中市政府水利局,新社區中和街二段383巷14號,120.80024,24.229486,2025-11-10T13:32:00Z,0.0
嘉義縣政府水利處,嘉義縣-031,120.1643,23.3869,2025-11-10T13:01:23Z,0.0
嘉義縣政府水利處,嘉義縣-031,120.1643,23.3869,2025-11-10T13:01:23Z,0.0
農田水利署嘉南管理處,南廍小給2,120.309456,23.224075,2025-11-10T13:04:14Z,0.007
水利署水文技術組,金鼎國小,118.337395,24.448675,2025-11-10T13:10:00Z,8.44
臺南市政府水利局,萬代橋,120.249084,22.972069,2025-11-10T13:02:00Z,1.41
雲林縣政府水利處,十三份排水一,120.5561,23.74074,2025-11-10T13:01:12Z,12.916000366211
雲林縣政府水利處,十三份排水一,120.5561,23.74074,2025-11-10T13:01:12Z,46.238998413086
水利署水文技術組,五甲(2),120.33545,22.959217,2025-11-10T13:10:00Z,39.124
基隆市政府水利科,信義區東明里東信路63巷13號,121.765495,25.126991,2025-11-10T13:33:00Z,0.0
台中市政府水利局,大雅區東大路二段(大肚山墓園口),120.61356,24.227123,2025-11-10T13:02:00Z,0.0
雲林縣政府水利處,舊庄大排一,120.3883,23.62254,2025-11-10T13:10:02Z,11.0580988
雲林縣政府水利處,舊庄大排一,120.3883,23.62254,2025-11-10T13:10:02Z,12.448127746582
新北市政府水利局(智慧防汛),鶯歌區鶯桃路668巷與鶯桃路口,121.32884,24.969452,2025-11-10T13:55:00Z,0.0
嘉義縣政府水利處,CYC089 鹿草鄉光潭村,120.28307,23.37566,2025-11-10T13:36:54Z,0.0
嘉義縣政府水利處,CYC020 布袋鎮過溝西安里,120.17974,23.41534,2025-11-10T13:54:33Z,0.0
新北市政府水利局(智慧防汛),八里區龍米路2段168號,121.434814,25.158096,2025-11-10T13:05:00Z,0.0
雲林縣政府水利處,湖口村_文光國小湖口分校,120.16962,23.536552,2025-11-10T13:00:42Z,13.570169448853
雲林縣政府水利處,湖口村_文光國小湖口分校,120.16962,23.536552,2025-11-10T13:00:42Z,-67.0
雲林縣政府水利處,湖口村_文光國小湖口分校,120.16962,23.536552,2025-11-10T13:00:42Z,0.0
新北市政府水利局(智慧防汛),三重區五華街186號,121.48873,25.086473,2025-11-10T13:55:00Z,0.0
高雄市政府水利局,和義街71號,120.32083,22.577305,2025-11-06T09:00:00Z,0.0
臺南市政府水利局,學甲區-宅港國小後門口(編號318),120.20366,23.25845,2025-11-10T14:00:00Z,0.0
水利署水文技術組,下營(1),120.26109,23.230759,2025-11-10T13:10:00Z,2.401
台中市政府水利局,大甲區順天路‧中山路一段,120.62733,24.350716,2025-11-10T13:08:00Z,0.0
新竹縣政府水利科,新豐村11鄰紅毛277之5號,120.9794,24.9149,2025-11-10T13:00:40Z,0.0
水利署水文技術組,西勢(4),120.52556,22.62193,2025-11-10T13:10:00Z,20.737
水利署水文技術組,瑞穗(1),121.37539,23.497303,2025-11-10T13:10:00Z,87.315
台中市政府水利局,北屯區東山路一段207巷38弄7號,120.7127,24.1742,2025-11-10T13:08:00Z,0.0
台中市政府水利局,南區台中高工,120.661255,24.113277,2025-11-10T13:09:00Z,0.0
新竹市政府消防局,中清路一段360號,120.92996,24.832283,2025-11-10T13:59:00Z,0.0
高雄市政府水利局,台1省道聖母街口,120.2584,22.862146,2025-11-10T14:00:00Z,0.0
水利署水文技術組,瑪家(3),120.60872,22.701948,2025-11-10T13:10:00Z,45.087
水利署水文技術組,官田橋,120.338104,23.178589,2025-11-10T13:10:00Z,9.38
農田水利署嘉南管理處,五甲小給3-1,120.35483,23.206589,2025-11-10T13:02:18Z,0.0825
水利署水文技術組,大肚橋,120.5822,24.10595,2025-11-10T13:10:00Z,9.03
水利署水文技術組,大洲(2),121.72705,24.69262,2025-11-10T13:10:00Z,24.832
農田水利署高雄管理處,嘉峰大排排砂門,120.32498,22.82263,2025-11-10T13:01:54Z,0.041999980807304
第六河川分署,阿公店溪右岸舊港口堤防2號水門,120.21924,22.805109,2025-11-10T13:10:00Z,120.76293993071
第六河川分署,阿公店溪右岸舊港口堤防2號水門,120.21924,22.805109,2025-11-10T13:10:00Z,57.84906645638
第六河川分署,阿公店溪右岸舊港口堤防2號水門,120.21924,22.805109,2025-11-10T13:10:00Z,121.4830395584
第六河川分署,阿公店溪右岸舊港口堤防2號水門,120.21924,22.805109,2025-11-10T13:10:00Z,57.506161871766
臺南市政府水利局,永康區-中山南路544巷口(編號291),120.240776,23.018639,2025-11-10T14:00:00Z,0.0
臺南市政府水利局,麻豆區-埤頭里(小埤)高速公路涵洞機車便道(南側)(編號202),120.1858,22.950682,2025-11-10T14:00:00Z,0.0
彰化縣政府水資處,大突里1,120.47226,23.962229,2025-11-10T13:10:00Z,0.0
嘉義縣政府水利處,CYC091 民雄鄉西昌村(Cat-M1)_川大商店旁,120.37671,23.54526,2025-11-10T13:21:54Z,0.0
水利署水文技術組,後安(2),120.23486,23.78922,2025-11-10T13:10:00Z,-10.484
嘉義縣政府水利處,CYC131 新港鄉海瀛村過港社區,120.363655,23.583092,2025-11-10T13:37:11Z,0.0
農田水利署石門管理處,過嶺支渠一號退水路監控站,121.20972,24.942879,2025-11-10T13:05:02Z,26.0
水利署水文技術組,溪洲橋,120.71566,24.134977,2025-11-10T13:10:00Z,78.37
台中市政府水利局,烏日區學田路便行巷177號,120.60439,24.11577,2025-11-10T13:18:00Z,0.0
高雄市政府水利局,沿海路-小港捷運站一帶,120.354965,22.56382,2025-11-10T13:26:34Z,0.0
桃園巿政府水務局(智慧防汛),南工路,121.26871,25.055006,2025-11-10T13:05:00Z,0.0
農田水利署嘉南管理處,五甲小給1-6,120.352196,23.193998,2025-11-10T13:01:04Z,0.081
水利署水文技術組,善化(1),120.28635,23.136635,2025-11-10T13:10:00Z,6.836
彰化縣政府水資處,漢寶村1,120.37013,24.006704,2025-11-10T13:10:00Z,0.0
農田水利署桃園管理處,湖口5-3,121.0512,24.936445,2025-11-10T13:10:00Z,3.5520000457764
水利署水文技術組,田頭橋,120.48441,23.702124,2025-11-10T13:10:00Z,23.42
水利署水文技術組,十工處(2),121.44465,24.992832,2025-11-10T13:10:00Z,-0.233
桃園巿政府水務局(智慧防汛),三元街自強公園,121.31711,25.001238,2025-11-10T13:05:00Z,0.0
新北市政府水利局(智慧防汛),五股區凌雲一段47號,121.45169,25.100792,2025-11-10T13:57:00Z,0.0
雲林縣政府水利處,靖興里_靖興宮,120.479385,23.643286,2025-11-10T13:00:43Z,0.0
雲林縣政府水利處,靖興里_靖興宮,120.479385,23.643286,2025-11-10T13:00:43Z,13.492289543152
雲林縣政府水利處,靖興里_靖興宮,120.479385,23.643286,2025-11-10T13:00:43Z,-73.0
台中市政府水利局,外埔區水美路285巷28號旁,120.62365,24.334772,2025-11-10T13:49:00Z,0.0
雲林縣政府水利處,饒平村_村落,120.520706,23.778135,2025-11-10T13:01:02Z,13.708643913269
雲林縣政府水利處,饒平村_村落,120.520706,23.778135,2025-11-10T13:01:02Z,0.0
雲林縣政府水利處,饒平村_村落,120.520706,23.778135,2025-11-10T13:01:02Z,-67.0
嘉義縣政府水利處,嘉義縣-003,120.1987,23.3689,2025-11-10T13:00:39Z,0.0
嘉義縣政府水利處,嘉義縣-003,120.1987,23.3689,2025-11-10T13:00:39Z,0.0
新竹市政府消防局,復興路21號,120.969,24.802795,2025-11-10T13:05:00Z,0.0
台中市政府水利局,大里區仁慈街352號,120.70159,24.09775,2025-11-10T13:07:00Z,0.0
臺南市政府水利局,將軍區-馬沙溝(編號276),120.09625,23.217932,2025-11-10T14:00:00Z,0.0
基隆市政府水利科,基隆市-04,121.74666,25.099466,2025-11-10T13:50:00Z,0.0
水利署水文技術組,大平(1),120.72011,22.022457,2025-11-10T13:10:00Z,11.15
臺南市政府水利局,南區-松安里保安宮旁(編號326),120.18049,22.925188,2025-11-10T14:00:00Z,0.0
第五河川分署,新崙堤防1+585,120.42644,23.68869,2025-11-10T13:02:00Z,0.0
第五河川分署,新崙堤防1+585,120.42644,23.68869,2025-11-10T13:01:00Z,4.0
第五河川分署,新崙堤防1+585,120.42644,23.68869,2025-11-10T13:05:22Z,10.0
第五河川分署,新崙堤防1+585,120.42644,23.68869,2025-11-10T13:06:00Z,1.0
第五河川分署,新崙堤防1+585,120.42644,23.68869,2025-11-10T13:09:00Z,0.0
第五河川分署,新崙堤防1+585,120.42644,23.68869,2025-11-10T13:03:00Z,0.0
彰化縣政府水資處,瓦窯天清宮,120.474495,24.01108,2025-11-10T13:10:00Z,0.0
台中市政府水利局,潭子區社區活動中心,120.69569,24.222202,2025-11-10T13:44:00Z,0.0
水利署水文技術組,大里橋,120.6878,24.094147,2025-11-10T13:10:00Z,38.48
嘉義縣政府水利處,嘉義縣-114,120.4297,23.5528,2025-11-10T13:02:40Z,0.0
嘉義縣政府水利處,嘉義縣-114,120.4297,23.5528,2025-11-10T13:02:40Z,0.0
嘉義縣政府水利處,CYC059 太保市春珠里嘉44太保三塊厝鎮安宮旁,120.30855,23.442541,2025-11-10T13:46:51Z,0.0
雲林縣政府水利處,延平里_村落,120.40634,23.679104,2025-11-10T13:00:43Z,0.0
雲林縣政府水利處,延平里_村落,120.40634,23.679104,2025-11-10T13:00:43Z,13.349215507507
雲林縣政府水利處,延平里_村落,120.40634,23.679104,2025-11-10T13:00:43Z,-59.0
台中市政府水利局,烏日區環中路八段501巷上,120.64906,24.07874,2025-11-10T13:25:00Z,0.0
台中市政府水利局,清水區楊厝二街25巷16弄5號,120.61133,24.28526,2025-11-10T13:27:00Z,0.0
雲林縣政府水利處,平和滯洪池,120.463,23.705,2025-11-10T13:01:57Z,19.297655105591
雲林縣政府水利處,平和滯洪池,120.463,23.705,2025-11-10T13:01:57Z,22.128999710083
水利署水文技術組,后興橋,121.023796,24.94129,2025-11-10T13:10:00Z,22.54
彰化縣政府水資處,寶部路涵洞,120.556694,24.100878,2025-11-10T13:10:00Z,0.0
水利署水文技術組,東光(1),120.27201,23.651918,2025-11-10T13:10:00Z,-0.59
雲林縣政府水利處,馬公厝排水六,120.32075,23.708538,2025-11-10T13:18:39Z,7.4930543899536
雲林縣政府水利處,馬公厝排水六,120.32075,23.708538,2025-11-10T13:18:39Z,12.664814949036
台中市政府水利局,北屯區景賢路與景賢九路交叉口,120.70858,24.167265,2025-11-10T13:23:00Z,0.0
農田水利署嘉南管理處,南廍小給1-3,120.30697,23.215487,2025-11-10T13:04:12Z,0.072
